Country,NUTS1_ID,NUTS2_ID,NUTS2_name,Fund,Year,Programming_Period,EU_Payment_annual,Modelled_annual_expenditure,Standard_Deviation_of_annual_expenditure,Standard_Error_of_modelled_annual_expenditure
UK,UKJ,UKJ4,Kent,ERDF,1997,1994-1999,10682632,7269867,327569,10364
UK,UKJ,UKJ4,Kent,ERDF,1998,1994-1999,2498818,2040619,139243,4405
UK,UKJ,UKJ4,Kent,ERDF,1999,1994-1999,1217640,1090198,263640,8341
UK,UKJ,UKJ4,Kent,ERDF,2000,1994-1999,277653,1088489,447556,14160
UK,UKJ,UKJ4,Kent,ERDF,2001,1994-1999,418213,2671371,690943,21860
UK,UKJ,UKJ4,Kent,ERDF,2002,1994-1999,423847,4921516,337900,10691
UK,UKJ,UKJ4,Kent,ERDF,2003,1994-1999,1490866,0,0,0
UK,UKJ,UKJ4,Kent,ERDF,2004,1994-1999,6428081,0,0,0
UK,UKJ,UKJ4,Kent,ERDF,2005,1994-1999,99120,0,0,0
UK,UKJ,UKJ4,Kent,ERDF,2000,2000-2006,0,553686,73646,2330
UK,UKJ,UKJ4,Kent,ERDF,2001,2000-2006,1716672,1384773,44146,1397
UK,UKJ,UKJ4,Kent,ERDF,2002,2000-2006,687638,2076007,184667,5843
UK,UKJ,UKJ4,Kent,ERDF,2003,2000-2006,4992195,4819161,23015,728
UK,UKJ,UKJ4,Kent,ERDF,2004,2000-2006,4455713,3828149,83472,2641
UK,UKJ,UKJ4,Kent,ERDF,2005,2000-2006,2509986,3047408,71482,2262
UK,UKJ,UKJ4,Kent,ERDF,2006,2000-2006,4176232,3970937,71482,2262
UK,UKJ,UKJ4,Kent,ERDF,2007,2000-2006,3166381,3141915,162119,5129
UK,UKJ,UKJ4,Kent,ERDF,2008,2000-2006,3353708,2379417,132024,4177
UK,UKJ,UKJ4,Kent,ERDF,2009,2000-2006,0,300211,19011,601
UK,UKJ,UKJ4,Kent,ERDF,2012,2000-2006,443139,0,0,0
UK,UKJ,UKJ4,Kent,ERDF,2007,2007-2013,118532,199122,7453,236
UK,UKJ,UKJ4,Kent,ERDF,2008,2007-2013,177798,170260,697,22
UK,UKJ,UKJ4,Kent,ERDF,2009,2007-2013,161168,293284,12218,387
UK,UKJ,UKJ4,Kent,ERDF,2010,2007-2013,452642,711746,23962,758
UK,UKJ,UKJ4,Kent,ERDF,2011,2007-2013,1024279,819691,47773,1511
UK,UKJ,UKJ4,Kent,ERDF,2012,2007-2013,522372,374462,47773,1511
UK,UKJ,UKJ4,Kent,ERDF,2013,2007-2013,0,467233,99261,3140
UK,UKJ,UKJ4,Kent,ERDF,2014,2007-2013,900750,1007189,130929,4142
UK,UKJ,UKJ4,Kent,ERDF,2015,2007-2013,1430610,852330,55435,1754
UK,UKJ,UKJ4,Kent,ERDF,2016,2007-2013,236430,129264,9911,314
UK,UKJ,UKJ4,Kent,ESF,2000,2000-2006,6879930,7773492,117396,3714
UK,UKJ,UKJ4,Kent,ESF,2001,2000-2006,2805427,5522154,356923,11293
UK,UKJ,UKJ4,Kent,ESF,2002,2000-2006,11334860,9496366,241541,7642
UK,UKJ,UKJ4,Kent,ESF,2003,2000-2006,5562725,3979807,207964,6580
UK,UKJ,UKJ4,Kent,ESF,2004,2000-2006,592998,6815622,817528,25865
UK,UKJ,UKJ4,Kent,ESF,2005,2000-2006,20129542,22808279,351932,11135
UK,UKJ,UKJ4,Kent,ESF,2006,2000-2006,28539702,25870434,351932,11135
UK,UKJ,UKJ4,Kent,ESF,2007,2000-2006,19092018,15826148,639005,20217
UK,UKJ,UKJ4,Kent,ESF,2008,2000-2006,9783317,6785468,394528,12482
UK,UKJ,UKJ4,Kent,ESF,2009,2000-2006,0,336452,20660,654
UK,UKJ,UKJ4,Kent,ESF,2011,2000-2006,493702,0,0,0
UK,UKJ,UKJ4,Kent,ESF,2007,2007-2013,1587316,2491051,99079,3135
UK,UKJ,UKJ4,Kent,ESF,2008,2007-2013,2380973,5851839,380521,12039
UK,UKJ,UKJ4,Kent,ESF,2009,2007-2013,11525285,12399790,95874,3033
UK,UKJ,UKJ4,Kent,ESF,2010,2007-2013,13829248,10746308,337991,10694
UK,UKJ,UKJ4,Kent,ESF,2011,2007-2013,5706961,8769856,335794,10624
UK,UKJ,UKJ4,Kent,ESF,2012,2007-2013,13776437,8954893,335794,10624
UK,UKJ,UKJ4,Kent,ESF,2013,2007-2013,0,3548031,949361,30036
UK,UKJ,UKJ4,Kent,ESF,2014,2007-2013,7501404,9340081,939354,29720
UK,UKJ,UKJ4,Kent,ESF,2015,2007-2013,13619027,9866512,566792,17932
UK,UKJ,UKJ4,Kent,ESF,2016,2007-2013,5379067,3337358,223838,7082
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1993,1989-1993,0,17241,2794,88
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1994,1989-1993,62739,45498,2794,88
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1995,1989-1993,0,109,159,5
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1996,1989-1993,0,472,354,11
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1997,1989-1993,0,1726,511,16
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1998,1989-1993,0,6089,374,12
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1999,1989-1993,8396,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1994,1994-1999,780373,785768,448,14
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1995,1994-1999,10163,4768,448,14
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1996,1994-1999,0,97414,159953,5061
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1997,1994-1999,48273,323528,419728,13280
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1998,1994-1999,0,1173876,753818,23850
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,1999,1994-1999,842820,4622274,1137077,35976
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2000,1994-1999,9905333,4763120,431571,13654
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2001,1994-1999,0,320271,93428,2956
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2002,1994-1999,0,445408,41900,1326
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2006,1994-1999,949463,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2000,2000-2006,0,54397,5393,171
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2001,2000-2006,129867,75470,5393,171
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2002,2000-2006,0,38148,3782,120
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2003,2000-2006,91074,204154,11211,355
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2004,2000-2006,361040,347843,30546,966
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2005,2000-2006,292848,332787,22946,726
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2006,2000-2006,361781,331242,22946,726
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2007,2000-2006,282287,253483,23536,745
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2008,2000-2006,274712,166629,10882,344
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2009,2000-2006,0,14625,1045,33
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2010,2000-2006,25166,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2006,2007-2013,1106657,1106657,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2007,2007-2013,6788822,10837125,411870,13031
UK,UKK,UKK4,Devon,ERDF,1991,1989-1993,109,1770529,160034,5063
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2008,2007-2013,10223034,9997563,22939,726
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2009,2007-2013,9653661,11603198,198344,6275
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2010,2007-2013,14576755,16209191,166082,5255
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2011,2007-2013,18699086,19079763,38730,1225
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2012,2007-2013,19660397,20882426,38730,1225
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2013,2007-2013,21149618,19313808,961755,30429
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2014,2007-2013,17653296,11451621,662471,20960
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",EAFRD,2015,2007-2013,2449572,1479546,98689,3122
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1989,1989-1993,0,31118,3803,120
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1990,1989-1993,91549,60505,3794,120
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1991,1989-1993,216,1343092,164122,5193
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1992,1989-1993,3950995,4566528,75228,2380
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1993,1989-1993,5761909,5478825,34598,1095
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1994,1989-1993,4929068,3317496,197155,6238
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1995,1989-1993,180362,132053,10170,322
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1996,1989-1993,13743,43421,8940,283
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1997,1989-1993,68558,92423,12921,409
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1998,1989-1993,136535,134116,8440,267
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2002,1989-1993,51112,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2006,1989-1993,15528,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1994,1994-1999,3946498,4929839,114255,3615
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1995,1994-1999,2815111,4774215,227630,7202
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1996,1994-1999,8423637,10003853,183607,5809
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1997,1994-1999,12947482,12503037,51640,1634
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1998,1994-1999,11675125,9004075,310352,9819
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,1999,1994-1999,4028439,9332434,704132,22278
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2000,1994-1999,18585993,13759968,626487,19821
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2001,1994-1999,5039457,3641273,190828,6038
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2002,1994-1999,577796,907095,56579,1790
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2003,1994-1999,82726,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2004,1994-1999,598402,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2005,1994-1999,135122,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2000,2000-2006,0,1149019,118173,3739
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2001,2000-2006,2838874,1689855,118173,3739
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2002,2000-2006,0,2112637,217278,6874
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2003,2000-2006,5219681,4646103,58991,1866
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2004,2000-2006,3802545,6155505,598829,18946
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2005,2000-2006,8981369,8349125,441445,13967
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2006,2000-2006,6854958,6294811,441445,13967
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2007,2000-2006,4782747,5223279,605019,19142
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2008,2000-2006,7415759,4681756,288712,9134
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2009,2000-2006,1003492,597334,41772,1322
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2007,2007-2013,1055208,1853066,69022,2184
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2008,2007-2013,1582812,1986047,34884,1104
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2009,2007-2013,2382761,3040786,56925,1801
UK,UKK,UKK4,Devon,ERDF,1992,1989-1993,3857688,3949155,8268,262
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2010,2007-2013,3688170,6395069,387187,12250
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2011,2007-2013,8758067,5038695,850168,26898
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1999,1994-1999,791484,4291169,1045116,33066
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2012,2007-2013,264544,1948322,850168,26898
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2013,2007-2013,0,8261744,1716081,54294
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2014,2007-2013,17378024,13335079,1266515,40071
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2015,2007-2013,12431959,6983680,523080,16550
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ERDF,2016,2007-2013,2580845,1279903,112543,3561
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2000,2000-2006,6246871,7264965,129641,4102
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2001,2000-2006,3118964,5460493,298163,9433
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2002,2000-2006,10292311,8645074,209754,6636
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2003,2000-2006,5245948,4123551,142923,4522
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2004,2000-2006,1807449,7617459,739829,23407
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2005,2000-2006,19606598,22725833,1225985,38788
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2006,2000-2006,27043248,24446500,1225985,38788
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2007,2000-2006,19189819,15585126,792194,25064
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2008,2000-2006,9914387,6867185,396135,12533
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2009,2000-2006,377686,558373,34456,1090
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2011,2000-2006,451278,0,0,0
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2007,2007-2013,1300966,2042112,81201,2569
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2008,2007-2013,1951449,4797876,311860,9867
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2009,2007-2013,9446137,10163311,78575,2486
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2010,2007-2013,11334468,8806175,277005,8764
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2011,2007-2013,4677432,7189287,275204,8707
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2012,2007-2013,11291185,7337023,275204,8707
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2013,2007-2013,0,2925916,755550,23905
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2014,2007-2013,6148160,7642271,783266,24781
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2015,2007-2013,11162171,8089638,459092,14525
UK,UKK,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",ESF,2016,2007-2013,4427788,2746147,184244,5829
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1993,1989-1993,0,17037,2761,87
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1994,1989-1993,61994,44957,2761,87
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1995,1989-1993,0,111,158,5
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1996,1989-1993,0,461,349,11
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1997,1989-1993,0,1708,508,16
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1998,1989-1993,0,6016,369,12
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1999,1989-1993,8296,0,0,0
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1994,1994-1999,732840,737907,421,13
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1995,1994-1999,9544,4477,421,13
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1996,1994-1999,0,94722,153128,4845
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1997,1994-1999,45332,310139,396902,12557
UK,UKK,UKK2,Dorset and Somerset,EAFRD,1998,1994-1999,0,1144987,720717,22802
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2000,1994-1999,9301995,4473838,403201,12757
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2001,1994-1999,0,297309,83989,2657
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2002,1994-1999,0,418278,39347,1245
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2006,1994-1999,891631,0,0,0
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2000,2000-2006,0,55750,5527,175
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2001,2000-2006,133097,77347,5527,175
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2002,2000-2006,0,39096,3876,123
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2003,2000-2006,93339,209230,11489,364
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2004,2000-2006,370017,355385,30501,965
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2005,2000-2006,300130,342008,24357,771
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2006,2000-2006,370777,340092,24357,771
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2007,2000-2006,289306,259398,24016,760
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2008,2000-2006,281543,170707,11177,354
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2009,2000-2006,0,14988,1071,34
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2010,2000-2006,25792,0,0,0
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2006,2007-2013,1160378,1160378,0,0
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2007,2007-2013,7118376,11363199,431864,13664
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2008,2007-2013,10719297,10482882,24053,761
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2009,2007-2013,10122286,12166460,207972,6580
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2010,2007-2013,15284365,16996045,174145,5510
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2011,2007-2013,19606808,20005965,40610,1285
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2012,2007-2013,20614785,21898392,40610,1285
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2013,2007-2013,22176299,20253754,1023993,32398
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2014,2007-2013,18510252,12002887,692885,21922
UK,UKK,UKK2,Dorset and Somerset,EAFRD,2015,2007-2013,2568483,1551368,103480,3274
UK,UKK,UKK2,Dorset and Somerset,ERDF,1989,1989-1993,0,16936,2070,65
UK,UKK,UKK2,Dorset and Somerset,ERDF,1990,1989-1993,49826,32930,2065,65
UK,UKK,UKK2,Dorset and Somerset,ERDF,1991,1989-1993,118,730984,89324,2826
UK,UKK,UKK2,Dorset and Somerset,ERDF,1992,1989-1993,2150347,2485353,40943,1295
UK,UKK,UKK2,Dorset and Somerset,ERDF,1993,1989-1993,3135945,2981875,18830,596
UK,UKK,UKK2,Dorset and Somerset,ERDF,1994,1989-1993,2682667,1805464,107231,3393
UK,UKK,UKK2,Dorset and Somerset,ERDF,1995,1989-1993,98163,71862,5444,172
UK,UKK,UKK2,Dorset and Somerset,ERDF,1996,1989-1993,7480,23613,4903,155
UK,UKK,UKK2,Dorset and Somerset,ERDF,1997,1989-1993,37313,50427,6973,221
UK,UKK,UKK2,Dorset and Somerset,ERDF,1998,1989-1993,74310,72993,4594,145
UK,UKK,UKK2,Dorset and Somerset,ERDF,2002,1989-1993,27818,0,0,0
UK,UKK,UKK2,Dorset and Somerset,ERDF,2006,1989-1993,8451,0,0,0
UK,UKK,UKK2,Dorset and Somerset,ERDF,1994,1994-1999,2150396,2686206,62256,1970
UK,UKK,UKK2,Dorset and Somerset,ERDF,1995,1994-1999,1533918,2601409,124033,3924
UK,UKK,UKK2,Dorset and Somerset,ERDF,1996,1994-1999,4589932,5450971,100045,3165
UK,UKK,UKK2,Dorset and Somerset,ERDF,1997,1994-1999,7054917,6812745,28138,890
UK,UKK,UKK2,Dorset and Somerset,ERDF,1998,1994-1999,6361626,4906205,169107,5350
UK,UKK,UKK2,Dorset and Somerset,ERDF,1999,1994-1999,2195045,5082604,384327,12160
UK,UKK,UKK2,Dorset and Somerset,ERDF,2000,1994-1999,10127270,7498999,343195,10858
UK,UKK,UKK2,Dorset and Somerset,ERDF,2001,1994-1999,2745936,1985234,102964,3258
UK,UKK,UKK2,Dorset and Somerset,ERDF,2002,1994-1999,314834,494264,30829,975
UK,UKK,UKK2,Dorset and Somerset,ERDF,2003,1994-1999,45076,0,0,0
UK,UKK,UKK2,Dorset and Somerset,ERDF,2004,1994-1999,326062,0,0,0
UK,UKK,UKK2,Dorset and Somerset,ERDF,2005,1994-1999,73626,0,0,0
UK,UKK,UKK2,Dorset and Somerset,ERDF,2007,2007-2013,523171,918747,34221,1083
UK,UKK,UKK2,Dorset and Somerset,ERDF,2008,2007-2013,784756,984679,17295,547
UK,UKK,UKK2,Dorset and Somerset,ERDF,2009,2007-2013,1181369,1507617,28223,893
UK,UKK,UKK2,Dorset and Somerset,ERDF,2010,2007-2013,1828589,3162707,189768,6004
UK,UKK,UKK2,Dorset and Somerset,ERDF,2011,2007-2013,4342236,2504150,423176,13389
UK,UKK,UKK2,Dorset and Somerset,ERDF,2012,2007-2013,131161,968103,423176,13389
UK,UKK,UKK2,Dorset and Somerset,ERDF,2013,2007-2013,0,4069871,803697,25428
UK,UKK,UKK2,Dorset and Somerset,ERDF,2014,2007-2013,8615995,6630759,639410,20230
UK,UKK,UKK2,Dorset and Somerset,ERDF,2015,2007-2013,6163746,3469393,258719,8186
UK,UKK,UKK2,Dorset and Somerset,ERDF,2016,2007-2013,1279579,634574,55799,1765
UK,UKK,UKK2,Dorset and Somerset,ESF,2000,2000-2006,6972718,8090435,142665,4514
UK,UKK,UKK2,Dorset and Somerset,ESF,2001,2000-2006,3430582,6055552,335050,10601
UK,UKK,UKK2,Dorset and Somerset,ESF,2002,2000-2006,11487342,9646326,234986,7435
UK,UKK,UKK2,Dorset and Somerset,ESF,2003,2000-2006,5836754,4557951,163226,5164
UK,UKK,UKK2,Dorset and Somerset,ESF,2004,2000-2006,1911753,8376915,825210,26108
UK,UKK,UKK2,Dorset and Somerset,ESF,2005,2000-2006,21755127,25140462,1285832,40682
UK,UKK,UKK2,Dorset and Somerset,ESF,2006,2000-2006,30097618,27208289,1285832,40682
UK,UKK,UKK2,Dorset and Somerset,ESF,2007,2000-2006,21241343,17320804,851063,26926
UK,UKK,UKK2,Dorset and Somerset,ESF,2008,2000-2006,10978071,7604499,435080,13765
UK,UKK,UKK2,Dorset and Somerset,ESF,2009,2000-2006,392186,599932,37006,1171
UK,UKK,UKK2,Dorset and Somerset,ESF,2011,2000-2006,497669,0,0,0
UK,UKK,UKK2,Dorset and Somerset,ESF,2007,2007-2013,627810,985107,39189,1240
UK,UKK,UKK2,Dorset and Somerset,ESF,2008,2007-2013,941715,2313940,150507,4762
UK,UKK,UKK2,Dorset and Somerset,ESF,2009,2007-2013,4558444,4904185,37921,1200
UK,UKK,UKK2,Dorset and Somerset,ESF,2010,2007-2013,5469700,4250843,133686,4230
UK,UKK,UKK2,Dorset and Somerset,ESF,2011,2007-2013,2257199,3468131,132817,4202
UK,UKK,UKK2,Dorset and Somerset,ESF,2012,2007-2013,5448813,3586045,132817,4202
UK,UKK,UKK2,Dorset and Somerset,ESF,2013,2007-2013,0,1412583,361250,11429
UK,UKK,UKK2,Dorset and Somerset,ESF,2014,2007-2013,2966932,3648427,378326,11970
UK,UKK,UKK2,Dorset and Somerset,ESF,2015,2007-2013,5386555,3892723,213950,6769
UK,UKK,UKK2,Dorset and Somerset,ESF,2016,2007-2013,2121227,1316411,88273,2793
UK,UKK,UKK3,Cornwall and Isles of Scilly,EAFRD,1993,1989-1993,0,8223,1332,42
UK,UKK,UKK3,Cornwall and Isles of Scilly,EAFRD,1994,1989-1993,29922,21699,1332,42
UK,UKK,UKK3,Cornwall and Isles of Scilly,EAFRD,1995,1989-1993,0,50,74,2
UK,UKK,UKK3,Cornwall and Isles of Scilly,EAFRD,1996,1989-1993,0,220,171,5
UK,UKK,UKK3,Cornwall and Isles of Scilly,EAFRD,1997,1989-1993,0,831,250,8
UK,UKK,UKK3,Cornwall and Isles of Scilly,EAFRD,1998,1989-1993,0,2904,178,6
UK,UKK,UKK3,Cornwall and Isles of Scilly,EAFRD,1999,1989-1993,4004,0,0,0
